     143	 41.808	 16.24167	 -16.300
     144	 41.808	 16.25833	 -18.900
     145	 41.808	 16.27500	 -21.150
     146	 41.808	 16.29167	 -23.700
     147	 41.808	 16.30833	 -28.450
     148	 41.808	 16.32500	 -34.950
     149	 41.808	 16.34167	 -41.300
     150	 41.808	 16.35833	 -47.250
     151	 41.808	 16.37500	 -53.850
     152	 41.808	 16.39167	 -61.250
     153	 41.808	 16.40833	 -66.800
     154	 41.808	 16.42500	 -72.500
     155	 41.808	 16.44167	 -76.550
     156	 41.808	 16.45833	 -80.000
     157	 41.808	 16.47500	 -83.550
     158	 41.808	 16.49167	 -86.750
     159	 41.808	 16.50833	 -89.400
     160	 41.808	 16.52500	 -91.950
     161	 41.808	 16.54167	 -94.150
     162	 41.808	 16.55833	 -96.400
     163	 41.808	 16.57500	 -98.250
     164	 41.808	 16.59167	 -99.800
     165	 41.808	 16.60833	 -102.300
     166	 41.808	 16.62500	 -105.300
     167	 41.808	 16.64167	 -106.500
     168	 41.808	 16.65833	 -110.900
     169	 41.808	 16.67500	 -110.800
     170	 41.808	 16.69167	 -112.700
     171	 41.808	 16.70833	 -116.600
     172	 41.808	 16.72500	 -133.200
     173	 41.808	 16.74167	 -138.100
     174	 41.808	 16.75833	 -142.250
     175	 41.808	 16.77500	 -146.200
     176	 41.808	 16.79167	 -154.400
     177	 41.808	 16.80833	 -164.100
     178	 41.808	 16.82500	 -176.200
     179	 41.808	 16.84167	 -188.350
     180	 41.792	 15.85833	 695.000
     181	 41.792	 15.87500	 630.000
     182	 41.792	 15.89167	 713.000
     183	 41.792	 15.90833	 530.000
     184	 41.792	 15.92500	 563.000
     185	 41.792	 15.94167	 611.000
     186	 41.792	 15.95833	 711.000
     187	 41.792	 15.97500	 687.000
     188	 41.792	 15.99167	 772.000
     189	 41.792	 16.00833	 773.000
     190	 41.792	 16.02500	 775.000
     191	 41.792	 16.04167	 796.000
     192	 41.792	 16.05833	 802.000
     193	 41.792	 16.07500	 724.000
     194	 41.792	 16.09167	 662.000
     195	 41.792	 16.10833	 594.000
     196	 41.792	 16.12500	 509.000
     197	 41.792	 16.14167	 386.000
     198	 41.792	 16.15833	 238.000
     199	 41.792	 16.17500	 185.000
     200	 41.792	 16.19167	 115.000
     201	 41.792	 16.20833	 -13.000
     202	 41.792	 16.22500	 -14.300
     203	 41.792	 16.24167	 -16.200
     204	 41.792	 16.25833	 -18.500
     205	 41.792	 16.27500	 -20.500
     206	 41.792	 16.29167	 -23.200
     207	 41.792	 16.30833	 -27.200
     208	 41.792	 16.32500	 -32.700
     209	 41.792	 16.34167	 -39.700
     210	 41.792	 16.35833	 -45.100
     211	 41.792	 16.37500	 -52.100
     212	 41.792	 16.39167	 -58.450
     213	 41.792	 16.40833	 -64.600
     214	 41.792	 16.42500	 -70.800
     215	 41.792	 16.44167	 -74.800
     216	 41.792	 16.45833	 -79.000
     217	 41.792	 16.47500	 -82.200
     218	 41.792	 16.49167	 -85.550
     219	 41.792	 16.50833	 -88.550
     220	 41.792	 16.52500	 -91.150
     221	 41.792	 16.54167	 -93.500
     222	 41.792	 16.55833	 -95.300
     223	 41.792	 16.57500	 -96.950
     224	 41.792	 16.59167	 -98.150
     225	 41.792	 16.60833	 -99.450
     226	 41.792	 16.62500	 -102.400
     227	 41.792	 16.64167	 -105.050
     228	 41.792	 16.65833	 -107.150
     229	 41.792	 16.67500	 -110.550
     230	 41.792	 16.69167	 -115.050
     231	 41.792	 16.70833	 -116.600
     232	 41.792	 16.72500	 -127.100
     233	 41.792	 16.74167	 -138.650
     234	 41.792	 16.75833	 -140.550
     235	 41.792	 16.77500	 -143.850
     236	 41.792	 16.79167	 -148.900
     237	 41.792	 16.80833	 -157.050
     238	 41.792	 16.82500	 -169.400
     239	 41.792	 16.84167	 -184.350
     240	 41.775	 15.85833	 655.000
     241	 41.775	 15.87500	 804.000
     242	 41.775	 15.89167	 882.000
     243	 41.775	 15.90833	 922.000
     244	 41.775	 15.92500	 661.000
     245	 41.775	 15.94167	 629.000
     246	 41.775	 15.95833	 657.000
     247	 41.775	 15.97500	 667.000
     248	 41.775	 15.99167	 642.000
     249	 41.775	 16.00833	 730.000
     250	 41.775	 16.02500	 700.000
     251	 41.775	 16.04167	 667.000
     252	 41.775	 16.05833	 698.000
     253	 41.775	 16.07500	 699.000
     254	 41.775	 16.09167	 663.000
     255	 41.775	 16.10833	 554.000
     256	 41.775	 16.12500	 517.000
     257	 41.775	 16.14167	 407.000
     258	 41.775	 16.15833	 326.000
     259	 41.775	 16.17500	 190.000
     260	 41.775	 16.19167	 6.587
     261	 41.775	 16.20833	 -13.600
     262	 41.775	 16.22500	 -14.700
     263	 41.775	 16.24167	 -16.300
     264	 41.775	 16.25833	 -18.300
     265	 41.775	 16.27500	 -20.200
     266	 41.775	 16.29167	 -22.900
     267	 41.775	 16.30833	 -25.950
     268	 41.775	 16.32500	 -31.400
     269	 41.775	 16.34167	 -37.950
     270	 41.775	 16.35833	 -44.550
     271	 41.775	 16.37500	 -50.800
     272	 41.775	 16.39167	 -55.450
     273	 41.775	 16.40833	 -62.350
     274	 41.775	 16.42500	 -68.300
     275	 41.775	 16.44167	 -73.650
     276	 41.775	 16.45833	 -77.600
     277	 41.775	 16.47500	 -81.100
     278	 41.775	 16.49167	 -84.800
     279	 41.775	 16.50833	 -87.650
     280	 41.775	 16.52500	 -90.600
     281	 41.775	 16.54167	 -92.450
     282	 41.775	 16.55833	 -94.200
     283	 41.775	 16.57500	 -95.550
     284	 41.775	 16.59167	 -96.700
     285	 41.775	 16.60833	 -98.300
     286	 41.775	 16.62500	 -99.900
     287	 41.775	 16.64167	 -102.450
     288	 41.775	 16.65833	 -104.450
     289	 41.775	 16.67500	 -109.700
     290	 41.775	 16.69167	 -110.150
     291	 41.775	 16.70833	 -113.350
     292	 41.775	 16.72500	 -117.450
     293	 41.775	 16.74167	 -133.550
     294	 41.775	 16.75833	 -138.000
     295	 41.775	 16.77500	 -141.600
     296	 41.775	 16.79167	 -144.900
     297	 41.775	 16.80833	 -149.600
     298	 41.775	 16.82500	 -163.250
     299	 41.775	 16.84167	 -179.900
     300	 41.758	 15.85833	 669.000
     301	 41.758	 15.87500	 663.000
     302	 41.758	 15.89167	 589.000
     303	 41.758	 15.90833	 938.000
     304	 41.758	 15.92500	 958.000
     305	 41.758	 15.94167	 792.000
     306	 41.758	 15.95833	 643.000
     307	 41.758	 15.97500	 653.000
     308	 41.758	 15.99167	 603.000
     309	 41.758	 16.00833	 614.000
     310	 41.758	 16.02500	 699.000
     311	 41.758	 16.04167	 845.000
     312	 41.758	 16.05833	 627.000
     313	 41.758	 16.07500	 629.000
     314	 41.758	 16.09167	 426.000
     315	 41.758	 16.10833	 468.000
     316	 41.758	 16.12500	 310.000
     317	 41.758	 16.14167	 315.000
     318	 41.758	 16.15833	 120.000
     319	 41.758	 16.17500	 -10.950
     320	 41.758	 16.19167	 -13.200
     321	 41.758	 16.20833	 -14.000
     322	 41.758	 16.22500	 -15.000
     323	 41.758	 16.24167	 -16.500
     324	 41.758	 16.25833	 -18.200
     325	 41.758	 16.27500	 -20.100
     326	 41.758	 16.29167	 -22.500
     327	 41.758	 16.30833	 -25.400
     328	 41.758	 16.32500	 -30.600
     329	 41.758	 16.34167	 -36.800
     330	 41.758	 16.35833	 -43.300
     331	 41.758	 16.37500	 -49.600
     332	 41.758	 16.39167	 -53.900
     333	 41.758	 16.40833	 -60.750
     334	 41.758	 16.42500	 -66.250
     335	 41.758	 16.44167	 -72.250
     336	 41.758	 16.45833	 -76.500
     337	 41.758	 16.47500	 -80.050
     338	 41.758	 16.49167	 -83.700
     339	 41.758	 16.50833	 -87.000
     340	 41.758	 16.52500	 -89.650
     341	 41.758	 16.54167	 -91.450
     342	 41.758	 16.55833	 -93.100
     343	 41.758	 16.57500	 -94.350
     344	 41.758	 16.59167	 -95.150
     345	 41.758	 16.60833	 -96.900
     346	 41.758	 16.62500	 -98.750
     347	 41.758	 16.64167	 -100.700
     348	 41.758	 16.65833	 -103.100
     349	 41.758	 16.67500	 -107.700
     350	 41.758	 16.69167	 -114.300
     351	 41.758	 16.70833	 -113.700
     352	 41.758	 16.72500	 -117.850
     353	 41.758	 16.74167	 -130.950
     354	 41.758	 16.75833	 -134.200
     355	 41.758	 16.77500	 -138.750
     356	 41.758	 16.79167	 -142.200
     357	 41.758	 16.80833	 -146.450
     358	 41.758	 16.82500	 -151.800
     359	 41.758	 16.84167	 -165.250
     360	 41.742	 15.85833	 659.000
     361	 41.742	 15.87500	 749.000
     362	 41.742	 15.89167	 776.000
     363	 41.742	 15.90833	 672.000
     364	 41.742	 15.92500	 679.000
     365	 41.742	 15.94167	 784.000
     366	 41.742	 15.95833	 802.000
     367	 41.742	 15.97500	 662.000
     368	 41.742	 15.99167	 675.000
     369	 41.742	 16.00833	 636.000
     370	 41.742	 16.02500	 607.000
     371	 41.742	 16.04167	 534.000
     372	 41.742	 16.05833	 508.000
     373	 41.742	 16.07500	 557.000
     374	 41.742	 16.09167	 295.000
     375	 41.742	 16.10833	 227.000
     376	 41.742	 16.12500	 158.000
     377	 41.742	 16.14167	 122.000
     378	 41.742	 16.15833	 -10.600
     379	 41.742	 16.17500	 -11.850
     380	 41.742	 16.19167	 -13.400
     381	 41.742	 16.20833	 -14.100
     382	 41.742	 16.22500	 -15.300
