46640
636792.46 5113041.67 897.81
637043.64 5113041.67 1002.82
637294.83 5113041.67 1076.83
637546.01 5113041.67 1152.50
637797.20 5113041.67 1221.67
638048.38 5113041.67 1291.93
638299.57 5113041.67 1327.12
638550.75 5113041.67 1376.79
638801.94 5113041.67 1397.01
639053.12 5113041.67 1465.48
639304.30 5113041.67 1551.34
639555.49 5113041.67 1637.09
639806.67 5113041.67 1687.87
640057.86 5113041.67 1797.44
640309.04 5113041.67 1873.61
640560.23 5113041.67 1889.14
640811.41 5113041.67 1968.86
641062.60 5113041.67 1956.80
641313.78 5113041.67 1903.55
641564.97 5113041.67 1898.99
641816.15 5113041.67 1923.91
642067.34 5113041.67 2057.89
642318.52 5113041.67 2202.18
642569.71 5113041.67 2338.27
642820.89 5113041.67 2505.51
643072.08 5113041.67 2606.03
643323.26 5113041.67 2650.19
643574.45 5113041.67 2739.12
643825.63 5113041.67 2734.59
644076.82 5113041.67 2741.45
644328.00 5113041.67 3071.66
644579.19 5113041.67 3091.88
644830.37 5113041.67 2970.17
645081.56 5113041.67 2838.90
645332.74 5113041.67 2683.61
645583.93 5113041.67 2580.13
645835.11 5113041.67 2475.24
646086.30 5113041.67 2481.73
646337.48 5113041.67 2582.73
646588.67 5113041.67 2478.50
646839.85 5113041.67 2440.86
647091.03 5113041.67 2334.83
647342.22 5113041.67 2314.54
647593.40 5113041.67 2388.22
647844.59 5113041.67 2463.52
648095.77 5113041.67 2235.58
648346.96 5113041.67 2133.78
648598.14 5113041.67 1978.02
648849.33 5113041.67 1883.16
649100.51 5113041.67 1717.57
649351.70 5113041.67 1602.73
649602.88 5113041.67 1502.07
649854.07 5113041.67 1304.44
650105.25 5113041.67 1167.87
650356.44 5113041.67 1035.87
650607.62 5113041.67 1214.56
650858.81 5113041.67 1382.66
651109.99 5113041.67 1422.11
651361.18 5113041.67 1399.13
651612.36 5113041.67 1358.27
651863.55 5113041.67 1318.52
652114.73 5113041.67 1229.09
652365.92 5113041.67 1158.14
652617.10 5113041.67 1133.35
652868.29 5113041.67 1055.68
653119.47 5113041.67 1002.81
653370.66 5113041.67 989.63
653621.84 5113041.67 1019.97
653873.03 5113041.67 1109.90
654124.21 5113041.67 1233.17
654375.39 5113041.67 1270.29
654626.58 5113041.67 1258.77
654877.76 5113041.67 1274.98
655128.95 5113041.67 1348.54
655380.13 5113041.67 1401.23
655631.32 5113041.67 1443.86
655882.50 5113041.67 1475.05
656133.69 5113041.67 1536.79
656384.87 5113041.67 1664.92
656636.06 5113041.67 1748.99
656887.24 5113041.67 1842.49
657138.43 5113041.67 1888.70
657389.61 5113041.67 1930.19
657640.80 5113041.67 1870.40
657891.98 5113041.67 1830.56
658143.17 5113041.67 1714.85
658394.35 5113041.67 1652.12
658645.54 5113041.67 1331.04
658896.72 5113041.67 1055.99
659147.91 5113041.67 842.41
659399.09 5113041.67 677.93
659650.28 5113041.67 615.30
659901.46 5113041.67 269.78
660152.65 5113041.67 202.48
660403.83 5113041.67 200.58
660655.02 5113041.67 200.39
660906.20 5113041.67 202.47
661157.39 5113041.67 201.88
661408.57 5113041.67 202.09
661659.76 5113041.67 203.52
661910.94 5113041.67 205.57
662162.12 5113041.67 206.74
662413.31 5113041.67 225.10
662664.49 5113041.67 270.25
662915.68 5113041.67 285.53
663166.86 5113041.67 309.90
663418.05 5113041.67 347.78
663669.23 5113041.67 454.29
663920.42 5113041.67 460.94
664171.60 5113041.67 399.70
664422.79 5113041.67 357.66
664673.97 5113041.67 297.41
664925.16 5113041.67 308.49
665176.34 5113041.67 318.69
665427.53 5113041.67 327.29
665678.71 5113041.67 332.19
665929.90 5113041.67 299.39
666181.08 5113041.67 311.11
666432.27 5113041.67 320.34
666683.45 5113041.67 351.61
666934.64 5113041.67 425.04
667185.82 5113041.67 470.79
667437.01 5113041.67 504.59
667688.19 5113041.67 529.04
667939.38 5113041.67 572.41
668190.56 5113041.67 590.64
668441.75 5113041.67 567.84
668692.93 5113041.67 580.69
668944.12 5113041.67 631.56
669195.30 5113041.67 596.78
669446.48 5113041.67 529.50
669697.67 5113041.67 552.59
669948.85 5113041.67 573.16
670200.04 5113041.67 611.35
670451.22 5113041.67 646.77
670702.41 5113041.67 630.25
670953.59 5113041.67 584.90
671204.78 5113041.67 597.60
671455.96 5113041.67 644.11
671707.15 5113041.67 696.14
671958.33 5113041.67 680.32
618958.33 5112790.53 3042.08
619209.52 5112790.53 3044.81
619460.70 5112790.53 3090.31
619711.89 5112790.53 3174.29
619963.07 5112790.53 3278.83
620214.26 5112790.53 3255.23
620465.44 5112790.53 3146.40
620716.63 5112790.53 3084.34
620967.81 5112790.53 3020.07
621219.00 5112790.53 2960.82
621470.18 5112790.53 2941.80
621721.37 5112790.53 2929.78
621972.55 5112790.53 2922.21
622223.74 5112790.53 2921.42
622474.92 5112790.53 2942.28
622726.11 5112790.53 2984.94
622977.29 5112790.53 2868.71
623228.48 5112790.53 2743.56
623479.66 5112790.53 2707.29
623730.85 5112790.53 2651.05
623982.03 5112790.53 2594.03
624233.21 5112790.53 2583.63
624484.40 5112790.53 2594.90
624735.58 5112790.53 2514.10
624986.77 5112790.53 2425.02
625237.95 5112790.53 2344.56
625489.14 5112790.53 2270.87
625740.32 5112790.53 2206.75
625991.51 5112790.53 2141.81
626242.69 5112790.53 2076.91
626493.88 5112790.53 2140.52
626745.06 5112790.53 2110.02
626996.25 5112790.53 2012.36
627247.43 5112790.53 1922.10
627498.62 5112790.53 1855.37
627749.80 5112790.53 1811.89
628000.99 5112790.53 1736.69
628252.17 5112790.53 1742.68
628503.36 5112790.53 1894.34
628754.54 5112790.53 1956.01
629005.73 5112790.53 1898.66
629256.91 5112790.53 1847.70
629508.10 5112790.53 1863.45
629759.28 5112790.53 1895.24
630010.47 5112790.53 1791.08
630261.65 5112790.53 1656.43
630512.84 5112790.53 1513.50
630764.02 5112790.53 1537.52
631015.21 5112790.53 1712.62
631266.39 5112790.53 1881.41
631517.58 5112790.53 1901.64
631768.76 5112790.53 1894.09
632019.94 5112790.53 1949.85
632271.13 5112790.53 1874.73
632522.31 5112790.53 1782.15
632773.50 5112790.53 1766.86
633024.68 5112790.53 1795.88
633275.87 5112790.53 1872.20
633527.05 5112790.53 1879.00
633778.24 5112790.53 1756.45
634029.42 5112790.53 1610.71
634280.61 5112790.53 1486.17
634531.79 5112790.53 1345.78
634782.98 5112790.53 1177.14
635034.16 5112790.53 1051.57
635285.35 5112790.53 933.69
635536.53 5112790.53 783.94
635787.72 5112790.53 753.81
636038.90 5112790.53 754.85
636290.09 5112790.53 757.74
636541.27 5112790.53 783.27
636792.46 5112790.53 881.27
637043.64 5112790.53 949.84
637294.83 5112790.53 1022.46
637546.01 5112790.53 1119.82
637797.20 5112790.53 1208.34
638048.38 5112790.53 1273.96
638299.57 5112790.53 1328.10
638550.75 5112790.53 1333.76
638801.94 5112790.53 1412.29
639053.12 5112790.53 1503.34
639304.30 5112790.53 1597.61
639555.49 5112790.53 1703.55
639806.67 5112790.53 1789.38
640057.86 5112790.53 1847.43
640309.04 5112790.53 1904.42
640560.23 5112790.53 1993.41
640811.41 5112790.53 2124.67
641062.60 5112790.53 2149.65
641313.78 5112790.53 2060.67
641564.97 5112790.53 2101.64
641816.15 5112790.53 2070.08
642067.34 5112790.53 2157.12
642318.52 5112790.53 2265.52
642569.71 5112790.53 2378.08
642820.89 5112790.53 2488.32
643072.08 5112790.53 2546.56
643323.26 5112790.53 2600.88
643574.45 5112790.53 2688.35
643825.63 5112790.53 2747.80
644076.82 5112790.53 2778.00
644328.00 5112790.53 2909.22
644579.19 5112790.53 2891.51
644830.37 5112790.53 2904.81
645081.56 5112790.53 2780.01
645332.74 5112790.53 2677.26
645583.93 5112790.53 2619.76
645835.11 5112790.53 2489.32
646086.30 5112790.53 2373.72
646337.48 5112790.53 2374.98
646588.67 5112790.53 2371.58
646839.85 5112790.53 2429.61
647091.03 5112790.53 2459.81
647342.22 5112790.53 2418.09
647593.40 5112790.53 2501.26
647844.59 5112790.53 2600.69
648095.77 5112790.53 2463.57
648346.96 5112790.53 2195.75
648598.14 5112790.53 2105.06
648849.33 5112790.53 2085.59
649100.51 5112790.53 1836.81
649351.70 5112790.53 1673.87
649602.88 5112790.53 1540.29
649854.07 5112790.53 1351.97
650105.25 5112790.53 1187.37
650356.44 5112790.53 1018.49
650607.62 5112790.53 1093.05
650858.81 5112790.53 1260.23
651109.99 5112790.53 1297.54
651361.18 5112790.53 1313.49
651612.36 5112790.53 1318.10
651863.55 5112790.53 1244.66
652114.73 5112790.53 1140.81
652365.92 5112790.53 1099.05
652617.10 5112790.53 1053.55
652868.29 5112790.53 982.13
653119.47 5112790.53 963.10
653370.66 5112790.53 1009.19
653621.84 5112790.53 1128.67
653873.03 5112790.53 1246.54
654124.21 5112790.53 1322.81
654375.39 5112790.53 1330.36
654626.58 5112790.53 1335.80
654877.76 5112790.53 1329.16
655128.95 5112790.53 1401.70
655380.13 5112790.53 1448.01
655631.32 5112790.53 1499.45
655882.50 5112790.53 1538.61
656133.69 5112790.53 1619.35
656384.87 5112790.53 1716.62
656636.06 5112790.53 1781.09
656887.24 5112790.53 1855.82
657138.43 5112790.53 1934.44
657389.61 5112790.53 1968.20
657640.80 5112790.53 1897.88
657891.98 5112790.53 1854.29
658143.17 5112790.53 1760.78
658394.35 5112790.53 1510.63
658645.54 5112790.53 1295.17
658896.72 5112790.53 1136.19
659147.91 5112790.53 975.35
659399.09 5112790.53 791.02
659650.28 5112790.53 633.00
659901.46 5112790.53 278.13
660152.65 5112790.53 201.53
660403.83 5112790.53 200.11
660655.02 5112790.53 200.10
660906.20 5112790.53 200.88
661157.39 5112790.53 201.86
661408.57 5112790.53 203.06
661659.76 5112790.53 205.25
661910.94 5112790.53 207.88
662162.12 5112790.53 210.46
662413.31 5112790.53 235.88
662664.49 5112790.53 262.01
662915.68 5112790.53 278.88
663166.86 5112790.53 292.51
663418.05 5112790.53 369.69
663669.23 5112790.53 421.80
663920.42 5112790.53 330.47
664171.60 5112790.53 286.68
664422.79 5112790.53 312.92
664673.97 5112790.53 366.16
664925.16 5112790.53 411.50
665176.34 5112790.53 447.17
665427.53 5112790.53 464.61
665678.71 5112790.53 466.88
665929.90 5112790.53 409.38
666181.08 5112790.53 378.99
666432.27 5112790.53 407.37
666683.45 5112790.53 460.08
666934.64 5112790.53 527.51
667185.82 5112790.53 581.34
667437.01 5112790.53 620.00
667688.19 5112790.53 655.68
667939.38 5112790.53 713.00
668190.56 5112790.53 710.47
668441.75 5112790.53 652.26
668692.93 5112790.53 621.06
668944.12 5112790.53 689.67
669195.30 5112790.53 649.21
669446.48 5112790.53 606.59
669697.67 5112790.53 604.78
669948.85 5112790.53 603.59
670200.04 5112790.53 658.74
670451.22 5112790.53 726.84
670702.41 5112790.53 758.69
670953.59 5112790.53 710.59
671204.78 5112790.53 639.66
671455.96 5112790.53 637.29
671707.15 5112790.53 684.59
671958.33 5112790.53 694.40
618958.33 5112539.38 3048.95
619209.52 5112539.38 3062.99
619460.70 5112539.38 3130.96
619711.89 5112539.38 3227.50
619963.07 5112539.38 3326.67
620214.26 5112539.38 3260.48
620465.44 5112539.38 3176.98
620716.63 5112539.38 3065.97
620967.81 5112539.38 3017.50
621219.00 5112539.38 2985.56
621470.18 5112539.38 2959.44
621721.37 5112539.38 2952.07
621972.55 5112539.38 2951.75
622223.74 5112539.38 2957.44
622474.92 5112539.38 2999.42
622726.11 5112539.38 3057.81
622977.29 5112539.38 2889.48
623228.48 5112539.38 2778.21
623479.66 5112539.38 2736.42
623730.85 5112539.38 2668.08
623982.03 5112539.38 2630.23
624233.21 5112539.38 2646.08
624484.40 5112539.38 2624.74
624735.58 5112539.38 2564.17
624986.77 5112539.38 2487.19
625237.95 5112539.38 2384.54
625489.14 5112539.38 2321.73
625740.32 5112539.38 2260.74
625991.51 5112539.38 2222.64
626242.69 5112539.38 2200.52
626493.88 5112539.38 2154.80
626745.06 5112539.38 2017.98
626996.25 5112539.38 1931.20
627247.43 5112539.38 1892.69
627498.62 5112539.38 1868.29
627749.80 5112539.38 1879.50
628000.99 5112539.38 1873.10
628252.17 5112539.38 1901.05
628503.36 5112539.38 1987.72
628754.54 5112539.38 2101.20
629005.73 5112539.38 2094.65
629256.91 5112539.38 2009.81
629508.10 5112539.38 1929.76
629759.28 5112539.38 1810.41
630010.47 5112539.38 1665.78
630261.65 5112539.38 1554.88
630512.84 5112539.38 1530.17
630764.02 5112539.38 1616.29
631015.21 5112539.38 1796.01
631266.39 5112539.38 1941.73
631517.58 5112539.38 1967.14
631768.76 5112539.38 1999.27
632019.94 5112539.38 2051.09
632271.13 5112539.38 1944.47
632522.31 5112539.38 1903.26
632773.50 5112539.38 1879.51
633024.68 5112539.38 1844.94
633275.87 5112539.38 1898.04
633527.05 5112539.38 1951.58
633778.24 5112539.38 1796.17
634029.42 5112539.38 1652.18
634280.61 5112539.38 1520.27
634531.79 5112539.38 1391.34
634782.98 5112539.38 1263.68
635034.16 5112539.38 1121.08
635285.35 5112539.38 977.57
635536.53 5112539.38 817.76
635787.72 5112539.38 749.58
636038.90 5112539.38 747.99
636290.09 5112539.38 755.93
636541.27 5112539.38 789.99
636792.46 5112539.38 846.17
637043.64 5112539.38 913.46
637294.83 5112539.38 1016.82
637546.01 5112539.38 1138.10
637797.20 5112539.38 1239.74
638048.38 5112539.38 1300.86
638299.57 5112539.38 1270.97
638550.75 5112539.38 1362.35
638801.94 5112539.38 1505.30
639053.12 5112539.38 1605.64
639304.30 5112539.38 1655.96
639555.49 5112539.38 1720.47
639806.67 5112539.38 1804.83
640057.86 5112539.38 1816.92
640309.04 5112539.38 1903.87
640560.23 5112539.38 2027.30
640811.41 5112539.38 2180.53
641062.60 5112539.38 2231.61
641313.78 5112539.38 2117.58
641564.97 5112539.38 2168.58
641816.15 5112539.38 2328.66
642067.34 5112539.38 2357.62
642318.52 5112539.38 2347.69
642569.71 5112539.38 2445.68
642820.89 5112539.38 2487.10
643072.08 5112539.38 2557.87
643323.26 5112539.38 2660.28
643574.45 5112539.38 2703.26
643825.63 5112539.38 2747.72
644076.82 5112539.38 2871.13
644328.00 5112539.38 2960.33
644579.19 5112539.38 2746.20
644830.37 5112539.38 2813.25
645081.56 5112539.38 2727.74
645332.74 5112539.38 2667.65
645583.93 5112539.38 2574.67
645835.11 5112539.38 2489.22
646086.30 5112539.38 2368.88
646337.48 5112539.38 2236.23
646588.67 5112539.38 2194.71
646839.85 5112539.38 2222.88
647091.03 5112539.38 2287.65
647342.22 5112539.38 2384.33
647593.40 5112539.38 2543.78
647844.59 5112539.38 2589.93
648095.77 5112539.38 2431.35
648346.96 5112539.38 2390.01
648598.14 5112539.38 2212.94
648849.33 5112539.38 2024.75
649100.51 5112539.38 1801.45
649351.70 5112539.38 1671.58
649602.88 5112539.38 1568.01
649854.07 5112539.38 1446.28
650105.25 5112539.38 1240.70
650356.44 5112539.38 1069.08
650607.62 5112539.38 966.32
650858.81 5112539.38 1097.09
651109.99 5112539.38 1150.33
651361.18 5112539.38 1192.08
651612.36 5112539.38 1148.34
651863.55 5112539.38 1087.07
652114.73 5112539.38 1024.97
652365.92 5112539.38 1020.28
652617.10 5112539.38 978.00
652868.29 5112539.38 954.92
653119.47 5112539.38 972.90
653370.66 5112539.38 1095.09
653621.84 5112539.38 1221.48
653873.03 5112539.38 1333.03
654124.21 5112539.38 1353.24
654375.39 5112539.38 1385.44
654626.58 5112539.38 1409.76
654877.76 5112539.38 1435.94
655128.95 5112539.38 1508.51
655380.13 5112539.38 1546.03
655631.32 5112539.38 1587.19
655882.50 5112539.38 1609.66
656133.69 5112539.38 1698.43
656384.87 5112539.38 1761.17
656636.06 5112539.38 1814.15
656887.24 5112539.38 1886.07
657138.43 5112539.38 1977.76
657389.61 5112539.38 1998.73
657640.80 5112539.38 1917.27
657891.98 5112539.38 1916.95
658143.17 5112539.38 1890.85
658394.35 5112539.38 1687.95
658645.54 5112539.38 1473.41
658896.72 5112539.38 1259.82
659147.91 5112539.38 1069.14
659399.09 5112539.38 841.61
659650.28 5112539.38 574.39
659901.46 5112539.38 227.94
660152.65 5112539.38 201.58
660403.83 5112539.38 199.96
660655.02 5112539.38 200.88
660906.20 5112539.38 201.93
661157.39 5112539.38 202.41
661408.57 5112539.38 204.12
661659.76 5112539.38 206.37
661910.94 5112539.38 210.18
662162.12 5112539.38 213.73
662413.31 5112539.38 231.59
662664.49 5112539.38 240.68
662915.68 5112539.38 250.58
663166.86 5112539.38 266.48
663418.05 5112539.38 355.82
663669.23 5112539.38 378.40
663920.42 5112539.38 284.95
664171.60 5112539.38 375.51
664422.79 5112539.38 431.86
664673.97 5112539.38 458.45
664925.16 5112539.38 486.30
665176.34 5112539.38 549.71
665427.53 5112539.38 593.36
665678.71 5112539.38 589.55
665929.90 5112539.38 512.80
666181.08 5112539.38 431.07
666432.27 5112539.38 525.19
666683.45 5112539.38 600.33
666934.64 5112539.38 654.42
667185.82 5112539.38 696.99
667437.01 5112539.38 765.33
667688.19 5112539.38 795.96
667939.38 5112539.38 786.33
668190.56 5112539.38 775.31
668441.75 5112539.38 727.99
668692.93 5112539.38 680.84
668944.12 5112539.38 734.21
669195.30 5112539.38 716.94
669446.48 5112539.38 665.13
669697.67 5112539.38 631.22
669948.85 5112539.38 630.00
670200.04 5112539.38 724.22
670451.22 5112539.38 797.33
670702.41 5112539.38 876.28
670953.59 5112539.38 828.36
671204.78 5112539.38 692.07
671455.96 5112539.38 637.27
671707.15 5112539.38 654.38
671958.33 5112539.38 729.97
618958.33 5112288.24 3079.62
619209.52 5112288.24 3104.30
619460.70 5112288.24 3188.74
619711.89 5112288.24 3288.20
619963.07 5112288.24 3359.18
620214.26 5112288.24 3257.31
620465.44 5112288.24 3168.14
620716.63 5112288.24 3050.42
620967.81 5112288.24 3001.38
621219.00 5112288.24 2990.37
621470.18 5112288.24 2972.06
621721.37 5112288.24 2964.98
621972.55 5112288.24 2965.07
622223.74 5112288.24 2981.99
622474.92 5112288.24 3059.42
622726.11 5112288.24 3136.60
622977.29 5112288.24 2968.04
623228.48 5112288.24 2883.28
623479.66 5112288.24 2828.88
623730.85 5112288.24 2777.19
623982.03 5112288.24 2758.17
624233.21 5112288.24 2836.93
624484.40 5112288.24 2839.01
624735.58 5112288.24 2750.67
624986.77 5112288.24 2619.64
625237.95 5112288.24 2502.09
625489.14 5112288.24 2401.48
625740.32 5112288.24 2335.22
625991.51 5112288.24 2302.48
626242.69 5112288.24 2225.83
626493.88 5112288.24 2124.60
626745.06 5112288.24 2000.23
626996.25 5112288.24 1937.38
627247.43 5112288.24 1895.76
627498.62 5112288.24 1892.43
627749.80 5112288.24 1943.51
628000.99 5112288.24 1970.33
628252.17 5112288.24 2051.79
628503.36 5112288.24 2085.17
628754.54 5112288.24 2141.67
629005.73 5112288.24 2040.04
629256.91 5112288.24 1910.53
629508.10 5112288.24 1791.41
629759.28 5112288.24 1680.57
630010.47 5112288.24 1579.34
630261.65 5112288.24 1551.35
630512.84 5112288.24 1637.93
630764.02 5112288.24 1760.77
631015.21 5112288.24 1842.55
631266.39 5112288.24 1909.94
631517.58 5112288.24 1989.50
631768.76 5112288.24 2098.21
632019.94 5112288.24 2078.38
632271.13 5112288.24 1982.15
632522.31 5112288.24 1981.25
632773.50 5112288.24 1970.01
633024.68 5112288.24 1905.36
633275.87 5112288.24 1913.36
633527.05 5112288.24 1933.80
633778.24 5112288.24 1801.96
634029.42 5112288.24 1662.12
634280.61 5112288.24 1525.68
634531.79 5112288.24 1397.73
634782.98 5112288.24 1271.62
635034.16 5112288.24 1109.66
635285.35 5112288.24 955.17
635536.53 5112288.24 832.87
635787.72 5112288.24 753.30
636038.90 5112288.24 743.27
636290.09 5112288.24 757.90
636541.27 5112288.24 784.00
636792.46 5112288.24 856.45
637043.64 5112288.24 928.77
637294.83 5112288.24 1018.63
637546.01 5112288.24 1116.39
637797.20 5112288.24 1208.29
638048.38 5112288.24 1225.65
638299.57 5112288.24 1262.18
638550.75 5112288.24 1372.54
638801.94 5112288.24 1495.20
639053.12 5112288.24 1629.20
639304.30 5112288.24 1733.18
639555.49 5112288.24 1762.51
639806.67 5112288.24 1778.25
640057.86 5112288.24 1764.28
640309.04 5112288.24 1881.12
640560.23 5112288.24 1951.39
640811.41 5112288.24 2014.79
641062.60 5112288.24 2084.77
641313.78 5112288.24 2124.93
641564.97 5112288.24 2157.44
641816.15 5112288.24 2210.87
642067.34 5112288.24 2320.96
642318.52 5112288.24 2470.15
642569.71 5112288.24 2578.88
642820.89 5112288.24 2522.96
643072.08 5112288.24 2546.14
643323.26 5112288.24 2669.24
643574.45 5112288.24 2812.87
643825.63 5112288.24 2849.20
644076.82 5112288.24 2789.01
644328.00 5112288.24 2728.26
644579.19 5112288.24 2681.27
644830.37 5112288.24 2692.98
645081.56 5112288.24 2532.20
645332.74 5112288.24 2602.77
645583.93 5112288.24 2571.74
645835.11 5112288.24 2490.94
646086.30 5112288.24 2396.16
646337.48 5112288.24 2266.99
646588.67 5112288.24 2155.93
646839.85 5112288.24 2116.64
647091.03 5112288.24 2135.21
647342.22 5112288.24 2283.02
647593.40 5112288.24 2511.92
647844.59 5112288.24 2462.30
648095.77 5112288.24 2337.86
648346.96 5112288.24 2313.40
648598.14 5112288.24 2238.21
648849.33 5112288.24 2016.21
649100.51 5112288.24 1748.93
649351.70 5112288.24 1634.71
649602.88 5112288.24 1537.65
649854.07 5112288.24 1444.49
650105.25 5112288.24 1331.99
650356.44 5112288.24 1166.57
650607.62 5112288.24 967.48
650858.81 5112288.24 909.22
651109.99 5112288.24 988.28
651361.18 5112288.24 1060.83
651612.36 5112288.24 1015.43
651863.55 5112288.24 962.02
652114.73 5112288.24 959.08
652365.92 5112288.24 926.09
652617.10 5112288.24 926.19
652868.29 5112288.24 944.42
653119.47 5112288.24 1048.90
653370.66 5112288.24 1159.88
653621.84 5112288.24 1310.21
653873.03 5112288.24 1364.37
654124.21 5112288.24 1393.14
654375.39 5112288.24 1439.94
654626.58 5112288.24 1494.85
654877.76 5112288.24 1534.56
655128.95 5112288.24 1599.57
655380.13 5112288.24 1640.55
655631.32 5112288.24 1664.01
655882.50 5112288.24 1679.40
656133.69 5112288.24 1756.51
656384.87 5112288.24 1832.10
656636.06 5112288.24 1879.50
656887.24 5112288.24 1933.56
657138.43 5112288.24 2018.63
657389.61 5112288.24 2075.44
657640.80 5112288.24 1990.93
657891.98 5112288.24 1982.83
658143.17 5112288.24 1946.09
658394.35 5112288.24 1836.42
658645.54 5112288.24 1519.54
658896.72 5112288.24 1220.53
659147.91 5112288.24 953.80
659399.09 5112288.24 767.83
659650.28 5112288.24 462.56
659901.46 5112288.24 220.57
660152.65 5112288.24 201.79
660403.83 5112288.24 200.09
660655.02 5112288.24 201.15
660906.20 5112288.24 202.87
661157.39 5112288.24 203.58
661408.57 5112288.24 205.70
661659.76 5112288.24 207.95
661910.94 5112288.24 211.58
662162.12 5112288.24 214.98
662413.31 5112288.24 217.99
662664.49 5112288.24 220.89
662915.68 5112288.24 227.60
663166.86 5112288.24 243.51
663418.05 5112288.24 306.37
663669.23 5112288.24 349.26
663920.42 5112288.24 285.17
664171.60 5112288.24 432.12
664422.79 5112288.24 467.02
664673.97 5112288.24 464.92
664925.16 5112288.24 513.31
665176.34 5112288.24 599.32
665427.53 5112288.24 643.19
665678.71 5112288.24 626.04
665929.90 5112288.24 542.38
666181.08 5112288.24 495.19
666432.27 5112288.24 631.40
666683.45 5112288.24 715.41
666934.64 5112288.24 754.15
667185.82 5112288.24 795.71
667437.01 5112288.24 855.35
667688.19 5112288.24 873.86
667939.38 5112288.24 855.44
668190.56 5112288.24 825.51
668441.75 5112288.24 780.43
668692.93 5112288.24 701.19
668944.12 5112288.24 738.07
669195.30 5112288.24 775.44
669446.48 5112288.24 715.91
669697.67 5112288.24 647.28
669948.85 5112288.24 669.86
670200.04 5112288.24 769.83
670451.22 5112288.24 854.87
670702.41 5112288.24 940.68
670953.59 5112288.24 932.75
671204.78 5112288.24 777.62
671455.96 5112288.24 652.76
671707.15 5112288.24 646.05
671958.33 5112288.24 705.44
618958.33 5112037.10 3117.20
619209.52 5112037.10 3174.08
619460.70 5112037.10 3251.34
619711.89 5112037.10 3331.82
619963.07 5112037.10 3354.69
620214.26 5112037.10 3235.77
620465.44 5112037.10 3123.18
620716.63 5112037.10 3014.39
620967.81 5112037.10 2996.64
621219.00 5112037.10 2991.87
621470.18 5112037.10 2979.98
621721.37 5112037.10 2974.28
621972.55 5112037.10 2980.05
622223.74 5112037.10 3020.35
622474.92 5112037.10 3120.40
622726.11 5112037.10 3228.43
622977.29 5112037.10 3102.56
623228.48 5112037.10 3012.14
623479.66 5112037.10 2965.09
623730.85 5112037.10 2919.70
623982.03 5112037.10 2918.41
624233.21 5112037.10 2924.95
624484.40 5112037.10 2852.15
624735.58 5112037.10 2784.38
624986.77 5112037.10 2698.50
625237.95 5112037.10 2587.76
625489.14 5112037.10 2477.05
625740.32 5112037.10 2408.31
625991.51 5112037.10 2332.91
626242.69 5112037.10 2248.44
626493.88 5112037.10 2132.72
626745.06 5112037.10 2018.71
626996.25 5112037.10 1967.53
627247.43 5112037.10 1908.49
627498.62 5112037.10 1909.59
627749.80 5112037.10 1993.52
628000.99 5112037.10 2094.32
628252.17 5112037.10 2188.88
628503.36 5112037.10 2176.47
628754.54 5112037.10 2065.88
629005.73 5112037.10 1903.37
629256.91 5112037.10 1770.22
